id,year,first_name,middle_name,last_name,party,level,position,state,district,race_ethnicity
14045c,2012,Wendy,,Warburton,Republican,"State Legislative","State Representative","Montana - MT",34,White
14045c,2013,Wendy,,Warburton,Republican,"State Legislative","State Representative","Montana - MT",34,White
14045c,2014,Wendy,,Warburton,Republican,"State Legislative","State Representative","Montana - MT",34,White
219778k,2008,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2009,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2010,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2011,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2012,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2013,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2014,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2015,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2016,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2017,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2018,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2019,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
219778k,2020,Jeion,A.,Ward,Democrat,"State Legislative","State Representative","Virginia - VA",92,"Black/African American"
424901k,2013,JoAnn,,Ward,Democrat,"State Legislative","State Representative","Minnesota - MN",053A,White
424901k,2014,JoAnn,,Ward,Democrat,"State Legislative","State Representative","Minnesota - MN",053A,White
424901k,2015,JoAnn,,Ward,Democrat,"State Legislative","State Representative","Minnesota - MN",053A,White
424901k,2016,JoAnn,,Ward,Democrat,"State Legislative","State Representative","Minnesota - MN",053A,White
424901k,2017,JoAnn,,Ward,Democrat,"State Legislative","State Representative","Minnesota - MN",053A,White
424901k,2018,JoAnn,,Ward,Democrat,"State Legislative","State Representative","Minnesota - MN",053A,White
296641k,2015,Joanne,A.,Ward,Republican,"State Legislative","State Representative","New Hampshire - NH",125,White
296641k,2016,Joanne,A.,Ward,Republican,"State Legislative","State Representative","New Hampshire - NH",125,White
296641k,2011,Joanne,A.,Ward,Republican,"State Legislative","State Representative","New Hampshire - NH",Rock-13,White
296641k,2012,Joanne,A.,Ward,Republican,"State Legislative","State Representative","New Hampshire - NH",Rock-13,White
490360k,2015,Judy,F.,Ward,Republican,"State Legislative","State Representative","Pennsylvania - PA",80,White
490360k,2016,Judy,F.,Ward,Republican,"State Legislative","State Representative","Pennsylvania - PA",80,White
490360k,2017,Judy,F.,Ward,Republican,"State Legislative","State Representative","Pennsylvania - PA",80,White
490360k,2018,Judy,F.,Ward,Republican,"State Legislative","State Representative","Pennsylvania - PA",80,White
490360k,2019,Judy,F.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",30,White
490360k,2020,Judy,F.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",30,White
17209c,2013,Kelli,,Ward,Republican,"State Legislative","State Senator","Arizona - AZ",5,White
17209c,2014,Kelli,,Ward,Republican,"State Legislative","State Senator","Arizona - AZ",5,White
17209c,2015,Kelli,,Ward,Republican,"State Legislative","State Senator","Arizona - AZ",5,White
269676k,2009,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
269676k,2010,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
269676k,2011,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
269676k,2012,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
269676k,2013,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
269676k,2014,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
269676k,2015,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
269676k,2016,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
269676k,2017,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
269676k,2018,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
269676k,2019,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
269676k,2020,Kim,L.,Ward,Republican,"State Legislative","State Senator","Pennsylvania - PA",39,White
11444c,2008,Pat,,Ward,Republican,"State Legislative","State Senator","Iowa - IA",22,White
11444c,2009,Pat,,Ward,Republican,"State Legislative","State Senator","Iowa - IA",22,White
11444c,2010,Pat,,Ward,Republican,"State Legislative","State Senator","Iowa - IA",22,White
11444c,2011,Pat,,Ward,Republican,"State Legislative","State Senator","Iowa - IA",22,White
11444c,2012,Pat,,Ward,Republican,"State Legislative","State Senator","Iowa - IA",22,White
426026k,2017,Ruth,B.,Ward,Republican,"State Legislative","State Senator","New Hampshire - NH",8,White
426026k,2018,Ruth,B.,Ward,Republican,"State Legislative","State Senator","New Hampshire - NH",8,White
426026k,2019,Ruth,B.,Ward,Republican,"State Legislative","State Senator","New Hampshire - NH",8,White
426026k,2020,Ruth,B.,Ward,Republican,"State Legislative","State Senator","New Hampshire - NH",8,White
289697k,2013,Janie,,Ward-Engelking,Democrat,"State Legislative","State Senator","Idaho - ID",18,White
289697k,2014,Janie,,Ward-Engelking,Democrat,"State Legislative","State Senator","Idaho - ID",18,White
289697k,2015,Janie,,Ward-Engelking,Democrat,"State Legislative","State Senator","Idaho - ID",18,White
289697k,2016,Janie,,Ward-Engelking,Democrat,"State Legislative","State Senator","Idaho - ID",18,White
289697k,2017,Janie,,Ward-Engelking,Democrat,"State Legislative","State Senator","Idaho - ID",18,White
289697k,2018,Janie,,Ward-Engelking,Democrat,"State Legislative","State Senator","Idaho - ID",18,White
289697k,2019,Janie,,Ward-Engelking,Democrat,"State Legislative","State Senator","Idaho - ID",18,White
289697k,2020,Janie,,Ward-Engelking,Democrat,"State Legislative","State Senator","Idaho - ID",18,White
289697k,2013,Janie,,Ward-Engelking,Democrat,"State Legislative","State Representative","Idaho - ID",18A,White
693623k,2019,Mary,,Ware,Democrat,"State Legislative","State Senator","Kansas - KS",25,White
693623k,2020,Mary,,Ware,Democrat,"State Legislative","State Senator","Kansas - KS",25,White
693641k,2019,Freda,,Warfield,Democrat,"State Legislative","State Representative","Kansas - KS",58,White
693641k,2020,Freda,,Warfield,Democrat,"State Legislative","State Representative","Kansas - KS",58,White
587595k,2019,Anne,,Warner,Democrat,"State Legislative","State Representative","New Hampshire - NH",111,White
587595k,2020,Anne,,Warner,Democrat,"State Legislative","State Representative","New Hampshire - NH",111,White
248670k,2015,Judith,,Warnick,Republican,"State Legislative","State Senator","Washington - WA",13,White
248670k,2016,Judith,,Warnick,Republican,"State Legislative","State Senator","Washington - WA",13,White
248670k,2017,Judith,,Warnick,Republican,"State Legislative","State Senator","Washington - WA",13,White
248670k,2018,Judith,,Warnick,Republican,"State Legislative","State Senator","Washington - WA",13,White
248670k,2019,Judith,,Warnick,Republican,"State Legislative","State Senator","Washington - WA",13,White
248670k,2020,Judith,,Warnick,Republican,"State Legislative","State Senator","Washington - WA",13,White
248670k,2008,Judith,,Warnick,Republican,"State Legislative","State Representative","Washington - WA",13,White
248670k,2009,Judith,,Warnick,Republican,"State Legislative","State Representative","Washington - WA",13,White
248670k,2010,Judith,,Warnick,Republican,"State Legislative","State Representative","Washington - WA",13,White
248670k,2011,Judith,,Warnick,Republican,"State Legislative","State Representative","Washington - WA",13,White
248670k,2012,Judith,,Warnick,Republican,"State Legislative","State Representative","Washington - WA",13,White
248670k,2013,Judith,,Warnick,Republican,"State Legislative","State Representative","Washington - WA",13,White
248670k,2014,Judith,,Warnick,Republican,"State Legislative","State Representative","Washington - WA",13,White
491244k,2015,Charlotte,M.,Warren,Democrat,"State Legislative","State Representative","Maine - ME",84,White
491244k,2016,Charlotte,M.,Warren,Democrat,"State Legislative","State Representative","Maine - ME",84,White
491244k,2017,Charlotte,M.,Warren,Democrat,"State Legislative","State Representative","Maine - ME",84,White
491244k,2018,Charlotte,M.,Warren,Democrat,"State Legislative","State Representative","Maine - ME",84,White
491244k,2019,Charlotte,M.,Warren,Democrat,"State Legislative","State Representative","Maine - ME",84,White
491244k,2020,Charlotte,M.,Warren,Democrat,"State Legislative","State Representative","Maine - ME",84,White
6865c,2008,Edith,D.,Warren,Democrat,"State Legislative","State Representative","North Carolina - NC",8,White
6865c,2009,Edith,D.,Warren,Democrat,"State Legislative","State Representative","North Carolina - NC",8,White
6865c,2010,Edith,D.,Warren,Democrat,"State Legislative","State Representative","North Carolina - NC",8,White
6865c,2011,Edith,D.,Warren,Democrat,"State Legislative","State Representative","North Carolina - NC",8,White
6865c,2012,Edith,D.,Warren,Democrat,"State Legislative","State Representative","North Carolina - NC",8,White
309189k,2013,Elizabeth,A.,Warren,Democrat,Federal/Congress,"U.S. Senator","Massachusetts - MA",S01,White
309189k,2014,Elizabeth,A.,Warren,Democrat,Federal/Congress,"U.S. Senator","Massachusetts - MA",S01,White
309189k,2015,Elizabeth,A.,Warren,Democrat,Federal/Congress,"U.S. Senator","Massachusetts - MA",S01,White
309189k,2016,Elizabeth,A.,Warren,Democrat,Federal/Congress,"U.S. Senator","Massachusetts - MA",S01,White
309189k,2017,Elizabeth,A.,Warren,Democrat,Federal/Congress,"U.S. Senator","Massachusetts - MA",S01,White
309189k,2018,Elizabeth,A.,Warren,Democrat,Federal/Congress,"U.S. Senator","Massachusetts - MA",S01,White
309189k,2019,Elizabeth,A.,Warren,Democrat,Federal/Congress,"U.S. Senator","Massachusetts - MA",S01,White
309189k,2020,Elizabeth,A.,Warren,Democrat,Federal/Congress,"U.S. Senator","Massachusetts - MA",S01,White
9867c,2008,Jane,,Warren,Democrat,"State Legislative","State Representative","Wyoming - WY",13,White
664947k,2019,Kellie,,Warren,Republican,"State Legislative","State Representative","Kansas - KS",28,White
664947k,2020,Kellie,,Warren,Republican,"State Legislative","State Representative","Kansas - KS",28,White
13556c,2008,Nancy,H.,Warren,Democrat,"State Legislative","State Representative","New Hampshire - NH",Straf-01,White
237381k,2008,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2009,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2010,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2011,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2012,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2013,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2014,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2015,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2016,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2017,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2018,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2019,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
237381k,2020,Pebblin,W.,Warren,Democrat,"State Legislative","State Representative","Alabama - AL",82,"Black/African American"
249392k,2011,Rebekah,,Warren,Democrat,"State Legislative","State Senator","Michigan - MI",18,White
249392k,2012,Rebekah,,Warren,Democrat,"State Legislative","State Senator","Michigan - MI",18,White
249392k,2013,Rebekah,,Warren,Democrat,"State Legislative","State Senator","Michigan - MI",18,White
249392k,2014,Rebekah,,Warren,Democrat,"State Legislative","State Senator","Michigan - MI",18,White
249392k,2015,Rebekah,,Warren,Democrat,"State Legislative","State Senator","Michigan - MI",18,White
249392k,2016,Rebekah,,Warren,Democrat,"State Legislative","State Senator","Michigan - MI",18,White
249392k,2017,Rebekah,,Warren,Democrat,"State Legislative","State Senator","Michigan - MI",18,White
249392k,2018,Rebekah,,Warren,Democrat,"State Legislative","State Senator","Michigan - MI",18,White
249392k,2019,Rebekah,,Warren,Democrat,"State Legislative","State Representative","Michigan - MI",55,White
249392k,2020,Rebekah,,Warren,Democrat,"State Legislative","State Representative","Michigan - MI",55,White
249392k,2008,Rebekah,,Warren,Democrat,"State Legislative","State Representative","Michigan - MI",53,White
